index,dBFS
1055,-74.745705
1056,-74.745705
1057,-76.32933
1058,-68.02987
1059,-74.745705
1060,-70.30873
1061,-69.48088
1062,-76.32933
1063,-72.24693
1064,-74.745705
1065,-80.766304
1066,-70.30873
1067,-74.745705
1068,-69.48088
1069,-74.745705
1070,-72.24693
1071,-71.223885
1072,-76.32933
1073,-72.24693
1074,-71.223885
1075,-74.745705
1076,-72.24693
1077,-71.223885
1078,-70.30873
1079,-72.24693
1080,-76.32933
1081,-72.24693
1082,-71.223885
1083,-68.72511
1084,-70.30873
1085,-68.72511
1086,-71.223885
1087,-71.223885
1088,-74.745705
1089,-71.223885
1090,-74.745705
1091,-78.26753
1092,-71.223885
1093,-74.745705
1094,-74.745705
1095,-84.28813
1096,-68.72511
1097,-70.30873
1098,-78.26753
1099,-74.745705
1100,-78.26753
1101,-73.40677
1102,-74.745705
1103,-73.40677
1104,-70.30873
1105,-74.745705
1106,-72.24693
1107,-71.223885
1108,-84.28813
1109,-74.745705
1110,-72.24693
1111,-78.26753
1112,-71.223885
1113,-74.745705
1114,-72.24693
1115,-72.24693
1116,-74.745705
1117,-73.40677
1118,-73.40677
1119,-76.32933
1120,-80.766304
1121,-78.26753
1122,-74.745705
1123,-74.745705
1124,-70.30873
1125,-73.40677
1126,-74.745705
1127,-74.745705
1128,-74.745705
1129,-71.223885
1130,-71.223885
1131,-67.38618
1132,-72.24693
1133,-72.24693
1134,-70.30873
1135,-73.40677
1136,-68.72511
1137,-70.30873
1138,-71.223885
1139,-71.223885
1140,-73.40677
1141,-74.745705
1142,-71.223885
1143,-74.745705
1144,-72.24693
1145,-74.745705
1146,-74.745705
1147,-74.745705
1148,-71.223885
1149,-73.40677
1150,-72.24693
1151,-69.48088
1152,-70.30873
1153,-71.223885
1154,-73.40677
1155,-71.223885
1156,-73.40677
1157,-84.28813
1158,-69.48088
1159,-78.26753
1160,-78.26753
1161,-74.745705
1162,-74.745705
1163,-90.3087
1164,-72.24693
1165,-73.40677
1166,-71.223885
1167,-72.24693
1168,-74.745705
1169,-72.24693
1170,-78.26753
1171,-72.24693
1172,-73.40677
1173,-70.30873
1174,-70.30873
1175,-74.745705
1176,-70.30873
1177,-74.745705
1178,-73.40677
1179,-74.745705
1180,-72.24693
1181,-69.48088
1182,-78.26753
1183,-72.24693
1184,-74.745705
1185,-71.223885
1186,-70.30873
1187,-70.30873
1188,-68.72511
1189,-70.30873
1190,-69.48088
1191,-71.223885
1192,-74.745705
1193,-74.745705
1194,-78.26753
1195,-73.40677
1196,-76.32933
1197,-71.223885
1198,-76.32933
1199,-84.28813
1200,-71.223885
1201,-73.40677
1202,-71.223885
1203,-84.28813
1204,-69.48088
1205,-76.32933
1206,-73.40677
1207,-74.745705
1208,-73.40677
1209,-70.30873
1210,-71.223885
1211,-74.745705
1212,-80.766304
1213,-76.32933
1214,-73.40677
1215,-67.38618
1216,-74.745705
1217,-72.24693
1218,-71.223885
1219,-76.32933
1220,-71.223885
1221,-74.745705
1222,-72.24693
1223,-72.24693
1224,-72.24693
1225,-70.30873
1226,-71.223885
1227,-70.30873
1228,-74.745705
1229,-69.48088
1230,-74.745705
1231,-73.40677
1232,-70.30873
1233,-76.32933
1234,-69.48088
1235,-72.24693
1236,-76.32933
1237,-78.26753
1238,-74.745705
1239,-76.32933
1240,-73.40677
1241,-74.745705
1242,-73.40677
1243,-68.02987
1244,-78.26753
1245,-76.32933
1246,-70.30873
1247,-70.30873
1248,-68.02987
1249,-73.40677
1250,-76.32933
1251,-76.32933
1252,-78.26753
1253,-74.745705
1254,-74.745705
1255,-74.745705
1256,-70.30873
1257,-76.32933
1258,-72.24693
1259,-73.40677
1260,-74.745705
1261,-74.745705
1262,-76.32933
1263,-68.02987
1264,-72.24693
1265,-71.223885
1266,-72.24693
1267,-69.48088
1268,-70.30873
1269,-74.745705
1270,-73.40677
1271,-70.30873
1272,-71.223885
1273,-73.40677
1274,-80.766304
1275,-74.745705
1276,-72.24693
1277,-76.32933
1278,-84.28813
1279,-76.32933
1280,-74.745705
1281,-70.30873
1282,-72.24693
1283,-78.26753
1284,-68.72511
1285,-72.24693
1286,-73.40677
1287,-71.223885
1288,-74.745705
1289,-68.02987
1290,-70.30873
1291,-78.26753
1292,-68.72511
1293,-78.26753
1294,-67.38618
1295,-71.223885
1296,-72.24693
1297,-70.30873
1298,-76.32933
1299,-76.32933
1300,-78.26753
1301,-80.766304
1302,-72.24693
1303,-71.223885
1304,-74.745705
1305,-73.40677
1306,-70.30873
1307,-68.72511
1308,-70.30873
1309,-68.72511
1310,-74.745705
1311,-70.30873
1312,-76.32933
1313,-71.223885
1314,-71.223885
1315,-74.745705
1316,-84.28813
1317,-74.745705
1318,-73.40677
1319,-70.30873
1320,-68.02987
1321,-74.745705
1322,-74.745705
1323,-73.40677
1324,-72.24693
1325,-74.745705
1326,-74.745705
1327,-73.40677
1328,-76.32933
1329,-69.48088
1330,-72.24693
1331,-73.40677
1332,-76.32933
1333,-72.24693
1334,-74.745705
1335,-70.30873
1336,-72.24693
1337,-90.3087
1338,-76.32933
1339,-76.32933
1340,-71.223885
1341,-84.28813
1342,-69.48088
1343,-70.30873
1344,-72.24693
1345,-74.745705
1346,-73.40677
1347,-73.40677
1348,-73.40677
1349,-71.223885
1350,-73.40677
1351,-78.26753
1352,-70.30873
1353,-71.223885
1354,-84.28813
1355,-76.32933
1356,-70.30873
1357,-68.72511
1358,-72.24693
1359,-72.24693
1360,-73.40677
1361,-73.40677
1362,-74.745705
1363,-72.24693
1364,-73.40677
1365,-73.40677
1366,-72.24693
1367,-74.745705
1368,-76.32933
1369,-72.24693
1370,-76.32933
1371,-72.24693
1372,-71.223885
1373,-71.223885
1374,-78.26753
1375,-71.223885
1376,-71.223885
1377,-74.745705
1378,-74.745705
1379,-72.24693
1380,-69.48088
1381,-65.69975
1382,-90.3087
1383,-84.28813
1384,-68.02987
1385,-76.32933
1386,-69.48088
1387,-80.766304
1388,-72.24693
1389,-78.26753
1390,-72.24693
1391,-78.26753
1392,-74.745705
1393,-69.48088
1394,-72.24693
1395,-71.223885
1396,-72.24693
1397,-71.223885
1398,-70.30873
1399,-73.40677
1400,-74.745705
1401,-78.26753
1402,-76.32933
1403,-78.26753
1404,-73.40677
1405,-72.24693
1406,-72.24693
1407,-70.30873
1408,-78.26753
1409,-68.72511
1410,-71.223885
1411,-72.24693
1412,-73.40677
1413,-73.40677
1414,-71.223885
1415,-73.40677
1416,-71.223885
1417,-72.24693
1418,-74.745705
1419,-74.745705
1420,-72.24693
1421,-70.30873
1422,-76.32933
1423,-70.30873
1424,-76.32933
1425,-71.223885
1426,-74.745705
1427,-72.24693
1428,-84.28813
1429,-84.28813
1430,-68.02987
1431,-74.745705
1432,-69.48088
1433,-73.40677
1434,-74.745705
1435,-74.745705
1436,-76.32933
1437,-72.24693
1438,-71.223885
1439,-73.40677
1440,-70.30873
1441,-73.40677
1442,-74.745705
1443,-72.24693
1444,-73.40677
1445,-72.24693
1446,-73.40677
1447,-90.3087
1448,-72.24693
1449,-73.40677
1450,-76.32933
1451,-72.24693
1452,-78.26753
1453,-71.223885
1454,-76.32933
1455,-72.24693
1456,-71.223885
1457,-68.02987
1458,-76.32933
1459,-70.30873
1460,-69.48088
1461,-78.26753
1462,-72.24693
1463,-76.32933
1464,-76.32933
1465,-71.223885
1466,-72.24693
1467,-76.32933
1468,-78.26753
1469,-78.26753
1470,-74.745705
1471,-72.24693
1472,-76.32933
1473,-68.72511
1474,-90.3087
1475,-72.24693
1476,-66.78691
1477,-76.32933
1478,-71.223885
1479,-72.24693
1480,-73.40677
1481,-71.223885
1482,-74.745705
1483,-74.745705
1484,-72.24693
1485,-71.223885
1486,-70.30873
1487,-74.745705
1488,-74.745705
1489,-73.40677
1490,-69.48088
1491,-72.24693
1492,-76.32933
1493,-69.48088
1494,-76.32933
1495,-68.72511
1496,-70.30873
1497,-70.30873
1498,-74.745705
1499,-76.32933
1500,-68.02987
1501,-78.26753
1502,-76.32933
1503,-76.32933
1504,-72.24693
1505,-72.24693
1506,-74.745705
1507,-78.26753
1508,-71.223885
1509,-72.24693
1510,-74.745705
1511,-69.48088
1512,-73.40677
1513,-78.26753
1514,-74.745705
1515,-72.24693
1516,-78.26753
1517,-68.72511
1518,-78.26753
1519,-72.24693
1520,-200.00002
1521,-71.223885
1522,-68.02987
1523,-90.3087
1524,-71.223885
1525,-76.32933
1526,-74.745705
1527,-72.24693
1528,-90.3087
1529,-69.48088
1530,-72.24693
1531,-80.766304
1532,-73.40677
1533,-84.28813
1534,-78.26753
1535,-71.223885
1536,-73.40677
1537,-74.745705
1538,-73.40677
1539,-78.26753
1540,-80.766304
1541,-68.02987
1542,-73.40677
1543,-71.223885
1544,-72.24693
1545,-72.24693
1546,-70.30873
1547,-76.32933
1548,-70.30873
1549,-76.32933
1550,-72.24693
1551,-78.26753
1552,-72.24693
1553,-70.30873
1554,-78.26753
1555,-74.745705
1556,-72.24693
1557,-74.745705
1558,-73.40677
1559,-73.40677
1560,-72.24693
1561,-78.26753
1562,-78.26753
1563,-70.30873
1564,-72.24693
1565,-72.24693
1566,-200.00002
1567,-68.72511
1568,-68.02987
1569,-78.26753
1570,-80.766304
1571,-70.30873
1572,-69.48088
1573,-72.24693
1574,-73.40677
1575,-72.24693
1576,-72.24693
1577,-71.223885
1578,-70.30873
1579,-71.223885
1580,-72.24693
1581,-73.40677
1582,-70.30873
1583,-72.24693
1584,-76.32933
1585,-69.48088
1586,-69.48088
1587,-76.32933
1588,-73.40677
1589,-71.223885
1590,-76.32933
1591,-73.40677
1592,-73.40677
1593,-76.32933
1594,-69.48088
1595,-73.40677
1596,-73.40677
1597,-73.40677
1598,-76.32933
1599,-74.745705
1600,-71.223885
1601,-69.48088
1602,-73.40677
1603,-72.24693
1604,-74.745705
1605,-68.72511
1606,-74.745705
1607,-74.745705
1608,-78.26753
1609,-70.30873
1610,-73.40677
1611,-72.24693
1612,-76.32933
1613,-68.72511
1614,-68.72511
1615,-73.40677
1616,-69.48088
1617,-73.40677
1618,-76.32933
1619,-71.223885
1620,-72.24693
1621,-67.38618
1622,-71.223885
1623,-73.40677
1624,-72.24693
1625,-76.32933
1626,-74.745705
1627,-76.32933
1628,-84.28813
1629,-72.24693
1630,-73.40677
1631,-76.32933
1632,-71.223885
1633,-69.48088
1634,-76.32933
1635,-71.223885
1636,-74.745705
1637,-76.32933
1638,-72.24693
1639,-73.40677
1640,-74.745705
1641,-74.745705
1642,-72.24693
1643,-200.00002
1644,-71.223885
1645,-71.223885
1646,-74.745705
1647,-74.745705
1648,-74.745705
1649,-71.223885
1650,-74.745705
1651,-71.223885
1652,-74.745705
1653,-90.3087
1654,-73.40677
1655,-69.48088
1656,-76.32933
1657,-70.30873
1658,-73.40677
1659,-69.48088
1660,-70.30873
1661,-73.40677
